IXIC,AAPL,MSFT,AMZN,BRK_B
2168.72998046875,0.3716520071029663,29.625,0.5843750238418579,47.720001220703125
2052.780029296875,0.3616069853305816,28.34375,0.612500011920929,47.459999084472656
1923.3800048828125,0.3325890004634857,25.96875,0.53125,46.31999969482422
2014.780029296875,0.3493300080299377,27.09375,0.550000011920929,46.119998931884766
1972.0899658203125,0.3649550080299377,27.0,0.53125,43.84000015258789
1940.7099609375,0.3515630066394806,26.84375,0.543749988079071,45.18000030517578
1890.9100341796875,0.3504459857940674,27.28125,0.550000011920929,43.2400016784668
1951.1800537109373,0.3671880066394806,27.15625,0.5249999761581421,43.220001220703125
1857.43994140625,0.3515630066394806,26.34375,0.512499988079071,43.0
1830.22998046875,0.359375,25.03125,0.5,43.18000030517578
1897.699951171875,0.3861609995365143,27.0,0.5093749761581421,42.880001068115234
1928.6800537109373,0.4107140004634857,28.28125,0.5093749761581421,44.36000061035156
1918.489990234375,0.388929009437561,28.03125,0.546999990940094,44.2599983215332
1972.22998046875,0.408392995595932,29.125,0.5820000171661377,45.31999969482422
1854.1300048828125,0.3958930075168609,27.78125,0.5400000214576721,43.13999938964844
1820.5699462890625,0.4023210108280182,27.6875,0.5,42.09999847412109
1840.260009765625,0.3941070139408111,27.34375,0.5115000009536743,43.52000045776367
1782.969970703125,0.3855359852313995,27.90625,0.4550000131130218,42.5
1673.0,0.3614290058612823,26.6875,0.4314999878406524,41.93999862670898
1638.800048828125,0.3482140004634857,25.96875,0.4199999868869781,43.27999877929688
1785.0,0.3726789951324463,28.375,0.4560000002384186,45.29999923706055
1720.3599853515625,0.3676789999008178,28.09375,0.418500006198883,44.5
1745.7099609375,0.3667860031127929,28.575000762939453,0.5590000152587891,44.20000076293945
1852.030029296875,0.393570989370346,29.84000015258789,0.6004999876022339,43.02000045776367
1898.949951171875,0.3892860114574432,30.020000457763672,0.6660000085830688,43.0
1961.4300537109373,0.4003570079803467,31.09000015258789,0.7335000038146973,42.59999847412109
1909.5699462890625,0.3828569948673248,30.395000457763672,0.7014999985694885,42.79999923706055
1923.219970703125,0.3642860054969787,30.739999771118164,0.7369999885559082,45.040000915527344
2079.43994140625,0.4069640040397644,32.71500015258789,0.8270000219345093,45.34000015258789
2182.139892578125,0.4592860043048858,34.02000045776367,0.7994999885559082,45.91999816894531
2163.409912109375,0.4471429884433746,34.5,0.7889999747276306,45.70000076293945
2059.320068359375,0.4330359995365143,34.125,0.8100000023841858,45.63999938964844
2016.6099853515625,0.4291070103645324,33.775001525878906,0.7839999794960022,44.68000030517578
2059.800048828125,0.4414289891719818,34.845001220703125,0.8044999837875366,43.7599983215332
2034.8800048828125,0.4408929944038391,34.564998626708984,0.7714999914169312,44.040000915527344
2075.679931640625,0.4678570032119751,33.560001373291016,0.7634999752044678,44.70000076293945
2116.239990234375,0.4551790058612823,33.875,0.7889999747276306,45.5
2168.239990234375,0.4630360007286072,35.084999084472656,0.8445000052452087,45.59999847412109
2220.60009765625,0.474821001291275,34.880001068115234,0.8554999828338623,45.29999923706055
2146.199951171875,0.445713996887207,34.26499938964844,0.8374999761581421,45.31999969482422
2191.530029296875,0.4598209857940674,35.375,0.878000020980835,45.86000061035156
2173.570068359375,0.445713996887207,35.689998626708984,0.8460000157356262,46.380001068115234
2198.77001953125,0.4387499988079071,36.02999877929688,0.8090000152587891,46.119998931884766
2156.6298828125,0.4282140135765075,35.20000076293945,0.7505000233650208,45.86000061035156
2128.860107421875,0.4107140004634857,35.0,0.7310000061988831,45.43999862670898
2107.429931640625,0.4080359935760498,34.70000076293945,0.734000027179718,45.36000061035156
2081.919921875,0.4158929884433746,34.36000061035156,0.6664999723434448,44.84000015258789
2085.580078125,0.4139289855957031,34.1349983215332,0.6769999861717224,44.86000061035156
2166.43994140625,0.4303570091724396,34.58000183105469,0.7064999938011169,44.720001220703125
2193.679931640625,0.4205360114574432,34.084999084472656,0.7390000224113464,44.560001373291016
2198.8798828125,0.420179009437561,34.04499816894531,0.7360000014305115,44.79999923706055
2305.590087890625,0.4207139909267425,34.39500045776367,0.8190000057220459,45.2400016784668
2313.85009765625,0.4196430146694183,35.154998779296875,0.8125,45.2400016784668
2243.47998046875,0.4148209989070892,34.849998474121094,0.7799999713897705,45.34000015258789
2282.02001953125,0.4142859876155853,35.86000061035156,0.8374999761581421,45.060001373291016
2251.030029296875,0.4064289927482605,35.45500183105469,0.8544999957084656,45.20000076293945
2175.5400390625,0.3833929896354675,35.16999816894531,0.8610000014305115,45.400001525878906
2084.5,0.3532139956951141,34.595001220703125,0.7829999923706055,45.27999877929688
2110.489990234375,0.356249988079071,34.59000015258789,0.8345000147819519,45.43999862670898
2149.43994140625,0.3730359971523285,35.16999816894531,0.8475000262260437,45.59999847412109
2155.929931640625,0.368928998708725,35.38999938964844,0.8454999923706055,45.63999938964844
2233.659912109375,0.3739289939403534,36.29999923706055,0.8220000267028809,45.63999938964844
2217.72998046875,0.3701789975166321,36.18000030517578,0.7994999885559082,46.0
2264.0,0.386786013841629,36.84000015258789,0.8065000176429749,45.58000183105469
2215.10009765625,0.3807139992713928,36.595001220703125,0.7850000262260437,45.34000015258789
2170.780029296875,0.3578569889068603,36.060001373291016,0.7429999709129333,45.15999984741211
2169.949951171875,0.3626790046691894,36.040000915527344,0.7319999933242798,45.650001525878906
2121.659912109375,0.3655360043048858,35.345001220703125,0.7059999704360962,45.70000076293945
2044.0699462890625,0.3549999892711639,34.45000076293945,0.6644999980926514,45.20000076293945
2028.4300537109373,0.3650000095367431,34.0099983215332,0.6244999766349792,43.7599983215332
1988.6300048828125,0.3630360066890716,33.439998626708984,0.5914999842643738,44.18999862670898
1992.6600341796875,0.3605360090732574,33.65999984741211,0.5680000185966492,43.900001525878906
2031.239990234375,0.3869639933109283,34.70500183105469,0.6265000104904175,43.77999877929688
2058.760009765625,0.4016070067882538,34.91999816894531,0.6539999842643738,43.02000045776367
2034.8399658203125,0.3975000083446502,34.415000915527344,0.6200000047683716,44.70000076293945
2050.8701171875,0.428393006324768,34.42499923706055,0.640500009059906,44.31999969482422
2064.6201171875,0.4241069853305816,35.06999969482422,0.6625000238418579,44.7400016784668
2074.739990234375,0.4167859852313995,35.56999969482422,0.7020000219345093,45.040000915527344
2125.4599609375,0.4203569889068603,36.369998931884766,0.7179999947547913,45.15999984741211
2160.5400390625,0.4151790142059326,36.5,0.7074999809265137,46.0
2148.719970703125,0.4267860054969787,35.29999923706055,0.7264999747276306,45.93999862670898
2140.800048828125,0.4257139861583709,35.23500061035156,0.7064999938011169,45.900001525878906
2080.110107421875,0.4141069948673248,34.255001068115234,0.7634999752044678,45.77999877929688
2004.1600341796875,0.3933930099010467,33.029998779296875,0.7634999752044678,46.720001220703125
2026.7099609375,0.4053570032119751,32.845001220703125,0.7904999852180481,47.09999847412109
1962.7900390625,0.3774999976158142,32.2400016784668,0.7804999947547913,46.959999084472656
1972.0400390625,0.4025000035762787,33.25,0.7670000195503235,46.93999862670898
2075.739990234375,0.4350000023841858,35.79999923706055,0.8245000243186951,46.0
2084.7900390625,0.4437499940395355,35.66999816894531,0.8489999771118164,46.0
2029.1199951171875,0.4278570115566253,35.59000015258789,0.8004999756813049,45.41999816894531
2067.320068359375,0.4482139945030212,35.90999984741211,0.8174999952316284,45.79999923706055
2016.1700439453125,0.3712500035762787,35.28499984741211,0.7979999780654907,45.79999923706055
2046.5899658203125,0.3564290106296539,36.28499984741211,0.8245000243186951,45.27999877929688
2029.3699951171875,0.3567860126495361,34.59000015258789,0.8489999771118164,45.2599983215332
1988.56005859375,0.3489289879798889,33.54499816894531,0.8015000224113464,45.31999969482422
1959.239990234375,0.3408930003643036,33.15999984741211,0.6029999852180481,45.0
1984.3199462890625,0.3298209905624389,33.7400016784668,0.5755000114440918,45.27999877929688
2022.9599609375,0.3319639861583709,33.29499816894531,0.6165000200271606,45.2599983215332
2029.0699462890625,0.3385710120201111,32.73500061035156,0.612500011920929,45.34000015258789
2017.8399658203125,0.3380360007286072,32.900001525878906,0.6274999976158142,45.0
2027.1300048828125,0.3355360031127929,33.095001220703125,0.6244999766349792,45.91999816894531
2068.3798828125,0.3403570055961609,33.23500061035156,0.625,46.220001220703125
2087.3798828125,0.3539290130138397,33.724998474121094,0.609499990940094,45.08000183105469
2066.330078125,0.3482140004634857,33.44499969482422,0.6075000166893005,45.119998931884766
2034.260009765625,0.341607004404068,33.064998626708984,0.5950000286102295,45.7599983215332
2027.7900390625,0.34375,33.17499923706055,0.5799999833106995,45.900001525878906
1966.3599853515625,0.3375000059604645,32.43000030517578,0.5554999709129333,45.880001068115234
1963.3199462890625,0.3401789963245392,32.505001068115234,0.5230000019073486,46.2400016784668
1956.469970703125,0.3396430015563965,32.7599983215332,0.4975000023841858,45.7400016784668
1982.25,0.3408930003643036,32.915000915527344,0.5059999823570251,46.220001220703125
1964.530029296875,0.3344640135765075,32.345001220703125,0.5264999866485596,46.09999847412109
1918.8900146484373,0.3292860090732574,31.600000381469727,0.5040000081062317,46.2599983215332
1930.3199462890625,0.3330360054969787,32.310001373291016,0.4905000030994415,46.36000061035156
1867.010009765625,0.3226790130138397,30.940000534057617,0.4995000064373016,46.13999938964844
1881.3499755859373,0.3235709965229034,31.350000381469727,0.5199999809265137,46.540000915527344
1831.300048828125,0.3199999928474426,30.38999938964844,0.4945000112056732,46.36000061035156
1860.010009765625,0.3251790106296539,30.32999992370605,0.5099999904632568,46.41999816894531
1842.969970703125,0.3180359899997711,29.559999465942383,0.4814999997615814,46.560001373291016
1916.800048828125,0.3316070139408111,31.024999618530277,0.5115000009536743,46.400001525878906
1912.4100341796875,0.3378570079803467,31.155000686645508,0.5065000057220459,46.58000183105469
1864.97998046875,0.3285709917545318,30.3700008392334,0.4984999895095825,46.65999984741211
1843.1700439453125,0.3183929920196533,30.125,0.4595000147819519,46.52000045776367
1791.6800537109375,0.3183929920196533,28.46999931335449,0.4345000088214874,46.459999084472656
1805.4300537109373,0.3312500119209289,28.524999618530277,0.4469999969005584,46.2400016784668
1770.780029296875,0.3258930146694183,28.049999237060547,0.429500013589859,46.29999923706055
1759.010009765625,0.3312500119209289,28.8700008392334,0.3824999928474426,46.31999969482422
1705.6400146484375,0.3164289891719818,28.01000022888184,0.4074999988079071,46.59999847412109
1687.699951171875,0.3085710108280182,27.700000762939453,0.4255000054836273,45.77999877929688
1695.3800048828125,0.3101789951324463,28.790000915527344,0.4314999878406524,45.459999084472656
1579.550048828125,0.303393006324768,26.45499992370605,0.3745000064373016,42.65999984741211
1555.0799560546875,0.2907139956951141,27.15999984741211,0.3644999861717224,42.459999084472656
1527.800048828125,0.3039290010929107,26.934999465942383,0.3655000030994415,40.959999084472656
1470.9300537109375,0.2800000011920929,25.3799991607666,0.3740000128746032,41.70000076293945
1423.18994140625,0.2808929979801178,24.854999542236328,0.3740000128746032,41.68000030517578
1499.4000244140625,0.293749988079071,26.0049991607666,0.3729999959468841,42.459999084472656
1501.6400146484375,0.2775000035762787,25.649999618530277,0.3544999957084656,43.400001525878906
1464.0400390625,0.2705360054969787,25.13500022888184,0.3174999952316284,45.2400016784668
1460.7099609375,0.276964008808136,24.979999542236328,0.3100000023841858,46.29999923706055
1498.800048828125,0.276964008808136,25.584999084472656,0.2985000014305115,46.59999847412109
1480.4599609375,0.2775000035762787,25.895000457763672,0.3005000054836273,46.70000076293945
1492.3299560546875,0.2687500119209289,26.524999618530277,0.3039999902248382,46.7400016784668
1580.81005859375,0.2675000131130218,28.114999771118164,0.3379999995231628,48.43999862670898
1597.31005859375,0.2835710048675537,28.21999931335449,0.3519999980926513,47.720001220703125
1605.300048828125,0.2882139980792999,28.86000061035156,0.3600000143051147,48.0
1605.949951171875,0.2892859876155853,29.020000457763672,0.356000006198883,48.29999923706055
1570.18994140625,0.2857140004634857,27.280000686645508,0.3454999923706054,48.70000076293945
1626.260009765625,0.3003570139408111,27.7549991607666,0.3630000054836273,49.86000061035156
1701.469970703125,0.316785991191864,28.15999984741211,0.3925000131130218,49.880001068115234
1703.4000244140625,0.3216069936752319,28.190000534057617,0.4034999907016754,49.0
1696.31005859375,0.3212499916553497,29.030000686645508,0.4440000057220459,50.0
1722.0699462890625,0.3216069936752319,29.225000381469727,0.4779999852180481,49.77999877929688
1646.3399658203125,0.303393006324768,28.01499938964844,0.4460000097751617,49.400001525878906
1652.719970703125,0.3214290142059326,28.375,0.4235000014305115,49.63999938964844
1671.31005859375,0.3267860114574432,28.950000762939453,0.4004999995231628,49.79999923706055
1708.0799560546875,0.3396430015563965,30.07999992370605,0.4384999871253967,49.63999938964844
1704.43994140625,0.3239290118217468,30.21500015258789,0.4774999916553497,49.0
1731.5400390625,0.3383930027484894,30.65999984741211,0.3819999992847442,49.040000915527344
1775.469970703125,0.3426789939403534,31.280000686645508,0.3885000050067901,48.900001525878906
1768.9599609375,0.3333930075168609,31.100000381469727,0.3779999911785126,48.380001068115234
1699.52001953125,0.3148210048675537,29.81999969482422,0.3524999916553497,48.20000076293945
1667.4100341796875,0.3142859935760498,29.440000534057617,0.3210000097751617,46.59999847412109
1690.199951171875,0.3135710060596466,29.075000762939453,0.3490000069141388,47.08000183105469
1746.300048828125,0.3319639861583709,30.920000076293945,0.3474999964237213,47.7400016784668
1745.72998046875,0.3316070139408111,30.700000762939453,0.3355000019073486,47.93999862670898
1793.6500244140625,0.3405359983444214,31.63500022888184,0.3495000004768371,47.540000915527344
1835.0799560546875,0.3494639992713928,32.38999938964844,0.3524999916553497,48.560001373291016
1837.530029296875,0.349821001291275,32.125,0.3714999854564667,47.119998931884766
1827.77001953125,0.3341070115566253,32.209999084472656,0.3485000133514404,47.220001220703125
1828.47998046875,0.3341070115566253,32.60499954223633,0.356000006198883,46.29999923706055
1840.1300048828125,0.3348209857940674,32.89500045776367,0.3524999916553497,45.59999847412109
1892.1099853515625,0.345892995595932,33.95000076293945,0.3644999861717224,45.2400016784668
1903.18994140625,0.350178986787796,32.974998474121094,0.4745000004768371,45.400001525878906
1900.5699462890625,0.3473210036754608,33.060001373291016,0.4524999856948852,44.70000076293945
1898.5799560546875,0.3387500047683716,32.875,0.4474999904632568,44.70000076293945
1934.4200439453125,0.3571430146694183,33.27000045776367,0.4595000147819519,44.2599983215332
1880.510009765625,0.3487499952316284,32.70000076293945,0.4300000071525574,45.0
1875.050048828125,0.3514289855957031,32.025001525878906,0.4399999976158142,44.900001525878906
1903.199951171875,0.3542859852313995,32.35499954223633,0.4539999961853027,45.20000076293945
1941.22998046875,0.3816069960594177,32.56999969482422,0.6104999780654907,44.7400016784668
1935.969970703125,0.375,31.8700008392334,0.5740000009536743,45.0
1887.969970703125,0.3666070103645324,31.399999618530277,0.5795000195503235,45.459999084472656
1933.260009765625,0.3646430075168609,32.41999816894531,0.5575000047683716,46.68000030517578
1930.5799560546875,0.3803569972515106,32.10499954223633,0.5659999847412109,46.65999984741211
1904.9000244140625,0.3758929967880249,32.3849983215332,0.5245000123977661,46.59999847412109
1963.0999755859373,0.4000000059604645,33.0,0.5964999794960022,46.720001220703125
2046.8399658203125,0.4242860078811645,34.04999923706055,0.5879999995231628,46.68000030517578
2054.27001953125,0.4067859947681427,34.32500076293945,0.6050000190734863,46.47999954223633
2021.260009765625,0.4025000035762787,33.915000915527344,0.5855000019073486,45.900001525878906
1992.1199951171875,0.4025000035762787,33.529998779296875,0.5824999809265137,45.02000045776367
2001.9300537109373,0.388929009437561,33.65999984741211,0.6119999885559082,45.47999954223633
2011.3800048828125,0.3837499916553497,33.974998474121094,0.5954999923706055,46.0
1946.510009765625,0.375,33.1349983215332,0.5444999933242798,45.560001373291016
1953.1700439453125,0.3641070127487182,33.720001220703125,0.550000011920929,46.65999984741211
1987.449951171875,0.3682140111923218,34.4900016784668,0.5404999852180481,46.84000015258789
2004.760009765625,0.3751789927482605,34.6349983215332,0.5429999828338623,46.52000045776367
1982.8900146484373,0.3860709965229034,34.744998931884766,0.5354999899864197,47.040000915527344
1918.5400390625,0.3691070079803467,33.380001068115234,0.5074999928474426,47.15999984741211
1945.8299560546875,0.375,33.77000045776367,0.5,47.09999847412109
1944.47998046875,0.381428986787796,33.6349983215332,0.4914999902248382,47.34000015258789
1960.699951171875,0.3837499916553497,33.84000015258789,0.5550000071525574,47.59999847412109
1976.4200439453125,0.3941070139408111,33.92499923706055,0.5299999713897705,48.59999847412109
1987.260009765625,0.4005360007286072,33.935001373291016,0.5450000166893005,49.540000915527344
1950.4000244140625,0.3910709917545318,33.125,0.5410000085830688,50.5
1979.25,0.4160709977149963,33.52000045776367,0.5479999780654907,49.68000030517578
2044.27001953125,0.4210709929466247,34.6150016784668,0.5950000286102295,49.400001525878906
2059.3798828125,0.4230360090732574,34.45000076293945,0.612500011920929,49.13999938964844
2037.0999755859373,0.4089289903640747,34.279998779296875,0.6169999837875366,49.18000030517578
2055.739990234375,0.4037500023841858,34.689998626708984,0.5924999713897705,47.7599983215332
2044.8900146484373,0.3866069912910461,34.35499954223633,0.5764999985694885,48.5
2047.239990234375,0.3791069984436035,34.63999938964844,0.5519999861717224,47.900001525878906
2022.4599609375,0.3758929967880249,34.30500030517578,0.5515000224113464,49.29999923706055
1990.739990234375,0.3776789903640747,34.23500061035156,0.5055000185966492,49.380001068115234
2000.9100341796875,0.387499988079071,34.775001525878906,0.5145000219345093,49.59999847412109
1944.43994140625,0.3710710108280182,33.935001373291016,0.4564999938011169,49.63999938964844
1985.8199462890625,0.4014289975166321,34.93000030517578,0.4869999885559082,49.900001525878906
1930.3399658203125,0.3958930075168609,33.04999923706055,0.5080000162124634,49.97999954223633
1882.530029296875,0.3896430134773254,32.22999954223633,0.6299999952316284,49.59999847412109
1922.3800048828125,0.4110710024833679,31.8700008392334,0.6234999895095825,49.0
1942.5799560546875,0.414463996887207,32.29999923706055,0.7005000114440918,49.31999969482422
1937.699951171875,0.4151790142059326,31.899999618530277,0.722000002861023,49.2400016784668
1943.9100341796875,0.4155359864234924,31.90999984741211,0.7749999761581421,49.560001373291016
1892.989990234375,0.4119639992713928,31.15999984741211,0.7110000252723694,49.18000030517578
1913.43994140625,0.4301789999008178,31.424999237060547,0.6949999928474426,49.09999847412109
1934.030029296875,0.4414289891719818,31.854999542236328,0.7095000147819519,49.060001373291016
1911.239990234375,0.4358929991722107,31.32999992370605,0.6865000128746033,49.040000915527344
1855.530029296875,0.4526790082454681,30.559999465942383,0.6265000104904175,48.70000076293945
1838.52001953125,0.4544639885425567,30.575000762939453,0.574999988079071,48.560001373291016
1812.7099609375,0.4405359923839569,30.200000762939453,0.5630000233650208,48.20000076293945
1782.1099853515625,0.4339289963245392,29.899999618530277,0.5619999766349792,48.2599983215332
1818.8800048828125,0.4291070103645324,30.325000762939453,0.6259999871253967,48.79999923706055
1846.6600341796875,0.4460709989070892,30.565000534057617,0.6650000214576721,49.060001373291016
1834.2099609375,0.4412499964237213,30.06999969482422,0.6449999809265137,49.02000045776367
1859.1600341796875,0.4466069936752319,30.90999984741211,0.6644999980926514,49.220001220703125
1843.3699951171875,0.4392859935760498,30.84000015258789,0.6940000057220459,48.959999084472656
1805.199951171875,0.4267860054969787,30.114999771118164,0.6704999804496765,48.900001525878906
1750.6099853515625,0.4039289951324463,29.46500015258789,0.6504999995231628,48.68000030517578
1775.5699462890625,0.4130359888076782,29.950000762939453,0.6480000019073486,48.68000030517578
1716.239990234375,0.3839290142059326,29.024999618530277,0.6629999876022339,48.63999938964844
1724.5400390625,0.4060710072517395,28.9950008392334,0.6535000205039978,48.900001525878906
1769.8800048828125,0.4251790046691894,29.540000915527344,0.6865000128746033,48.63999938964844
1766.8599853515625,0.4226790070533752,29.274999618530277,0.7200000286102295,49.09999847412109
1751.8800048828125,0.3921430110931396,29.19499969482422,0.7135000228881836,48.5
1731.489990234375,0.387499988079071,29.170000076293945,0.7049999833106995,48.5
1802.739990234375,0.418749988079071,30.684999465942383,0.7695000171661377,48.900001525878906
1859.3199462890625,0.4337500035762787,31.649999618530277,0.8240000009536743,48.41999816894531
1866.2900390625,0.420179009437561,31.540000915527344,0.7985000014305115,48.02000045776367
1890.4000244140625,0.4298210144042969,31.815000534057617,0.8165000081062317,47.0
1881.6300048828125,0.435357004404068,31.36000061035156,0.781000018119812,46.560001373291016
1929.6700439453125,0.4403569996356964,31.975000381469727,0.8174999952316284,47.93999862670898
1929.489990234375,0.4474999904632568,32.16999816894531,0.8355000019073486,47.79999923706055
1897.1199951171875,0.4414289891719818,31.270000457763672,0.815500020980835,47.59999847412109
1862.030029296875,0.4373210072517395,31.049999237060547,0.7870000004768372,47.65999984741211
1854.1400146484373,0.4362500011920929,30.61000061035156,0.7239999771118164,48.0
1868.300048828125,0.4455359876155853,31.2450008392334,0.7014999985694885,48.68000030517578
1877.06005859375,0.441785991191864,31.06999969482422,0.7505000233650208,49.08000183105469
1880.8699951171875,0.4437499940395355,31.114999771118164,0.7329999804496765,48.91999816894531
1832.8699951171875,0.4449999928474426,30.049999237060547,0.7250000238418579,48.7599983215332
1868.8299560546875,0.4333930015563965,30.68000030517578,0.7584999799728394,48.20000076293945
1851.3900146484373,0.4301789999008178,30.225000381469727,0.7764999866485596,47.7400016784668
1812.489990234375,0.4169639945030212,29.614999771118164,0.7369999885559082,47.7400016784668
1824.1700439453125,0.4189290106296539,29.540000915527344,0.7415000200271606,47.720001220703125
1826.75,0.4191069900989532,29.71999931335449,0.7124999761581421,47.560001373291016
1845.3499755859373,0.4226790070533752,30.155000686645508,0.7149999737739563,47.380001068115234
1862.6199951171875,0.4367859959602356,30.190000534057617,0.7400000095367432,47.20000076293945
1804.4000244140625,0.4298210144042969,28.63999938964844,0.7124999761581421,48.13999938964844
1784.3499755859375,0.4241069853305816,28.165000915527344,0.6834999918937683,48.060001373291016
1789.75,0.4446429908275604,28.225000381469727,0.6769999861717224,47.36000061035156
1770.030029296875,0.441785991191864,27.934999465942383,0.675000011920929,47.36000061035156
1785.8699951171875,0.4385710060596466,28.61000061035156,0.6974999904632568,47.02000045776367
1742.5699462890625,0.4303570091724396,27.434999465942383,0.6800000071525574,47.7400016784668
1767.0699462890625,0.4403569996356964,28.149999618530277,0.6740000247955322,47.36000061035156
1725.239990234375,0.443928986787796,27.395000457763672,0.6370000243186951,47.060001373291016
1756.18994140625,0.4474999904632568,27.96500015258789,0.6654999852180481,47.119998931884766
1753.780029296875,0.4464290142059326,27.84499931335449,0.6945000290870667,47.0
1816.7900390625,0.459643006324768,28.905000686645508,0.7005000114440918,46.79999923706055
1810.6700439453125,0.4662500023841858,28.315000534057617,0.7409999966621399,46.93999862670898
1802.4300537109373,0.4537500143051147,28.184999465942383,0.7129999995231628,46.959999084472656
1796.8299560546875,0.4460709989070892,28.600000381469727,0.7264999747276306,46.900001525878906
1758.6800537109375,0.4380359947681427,27.795000076293945,0.715499997138977,46.59999847412109
1730.2900390625,0.4330359995365143,26.9950008392334,0.703000009059906,47.7400016784668
1713.3399658203125,0.4244639873504638,26.51000022888184,0.8395000100135803,47.59999847412109
1713.699951171875,0.4307140111923218,26.864999771118164,0.8410000205039978,47.400001525878906
1663.8900146484375,0.4108929932117462,25.75,0.8454999923706055,46.5
1656.9300537109375,0.4278570115566253,26.1200008392334,0.8090000152587891,47.7599983215332
1688.22998046875,0.4333930015563965,26.1299991607666,0.8345000147819519,48.65999984741211
1677.530029296875,0.4282140135765075,26.375,0.8245000243186951,49.79999923706055
1644.8199462890625,0.4230360090732574,25.604999542236328,0.8159999847412109,49.36000061035156
1613.030029296875,0.4198209941387176,24.780000686645508,0.8025000095367432,49.400001525878906
1578.47998046875,0.4044640064239502,24.309999465942383,0.8059999942779541,48.900001525878906
1573.8199462890625,0.4012500047683716,24.73500061035156,0.8054999709129333,49.97999954223633
1696.2900390625,0.4351789951324463,27.48500061035156,0.8659999966621399,49.97999954223633
1650.489990234375,0.4319640100002289,26.059999465942383,0.8865000009536743,50.18999862670898
1600.8499755859375,0.4164290130138397,25.024999618530277,0.847000002861023,50.29999923706055
1652.5400390625,0.4275000095367431,26.34499931335449,0.8659999966621399,51.68000030517578
1719.050048828125,0.4573209881782532,27.440000534057617,0.940500020980835,52.0
1725.56005859375,0.451429009437561,27.375,0.996999979019165,51.97999954223633
1730.43994140625,0.4501790106296539,27.8700008392334,0.9804999828338624,51.77999877929688
1741.3900146484375,0.4466069936752319,28.01499938964844,0.9580000042915344,52.119998931884766
1701.5899658203125,0.441785991191864,27.0049991607666,0.9695000052452089,51.540000915527344
1664.1800537109375,0.4189290106296539,26.09499931335449,0.9380000233650208,51.59999847412109
